n_nodos,atoms_w,atoms_l,seed,p_0,p_1,e_gap,e_0,e_1,succ,ar
7,4,3,0,0.9244,0.0756,0.07099999999999995,-1.9603,-1.8893,0.9244,0.9972618476763759
7,4,3,3,1.0,0.0,0.15569999999999995,-1.3131,-1.1574,1.0,1.0
7,4,3,4,0.99995,5e-05,0.2109000000000001,-1.7001,-1.4891999999999999,0.99995,0.9999933974472089
7,4,3,5,1.0,0.0,0.4416,-1.6183,-1.1767,1.0,1.0
7,4,3,6,1.0,0.0,0.0927,-1.7772000000000001,-1.6845,1.0,0.9999999999999999
7,4,3,7,0.9905,0.0093,0.0928,-1.453,-1.3602,0.9905,0.9993638747419135
7,4,3,9,0.89375,0.1038,0.08409999999999984,-1.9137,-1.8296000000000001,0.89375,0.9951924204420757
7,4,3,10,0.7572,0.24275,0.0039000000000000146,-1.7178,-1.7139,0.24275,0.9982635667714519
7,4,3,11,0.99265,0.0071,0.27559999999999985,-2.9684999999999997,-2.6929,0.99265,0.9992683038571669
7,4,3,12,0.9993,0.00065,0.16290000000000004,-1.4529,-1.29,0.9993,0.999918676440223
7,4,3,13,0.9979,0.00165,0.2012999999999998,-2.3772,-2.1759000000000004,0.9979,0.9996312279151943
7,4,3,15,0.99995,5e-05,0.10240000000000027,-2.2456,-2.1431999999999998,0.99995,0.9999877337905236
7,4,3,17,0.99985,0.00015,0.2721,-1.9179,-1.6458,0.99985,0.9999553887063977
7,4,3,18,0.99985,0.0001,0.3218000000000001,-2.4709000000000003,-2.1491000000000002,0.99985,0.9999781618033916
7,4,3,19,1.0,0.0,0.31149999999999967,-2.3348999999999998,-2.0234,1.0,1.0
7,4,3,20,0.9999,0.0001,0.19389999999999974,-2.4101,-2.2162,0.9999,0.9999919546906766
7,4,3,21,0.99965,0.00035,0.02180000000000004,-1.6177,-1.5958999999999999,0.99965,0.9999545651233231
7,4,3,22,0.78905,0.2029,0.06459999999999999,-1.1904,-1.1258,0.78905,0.9879470178091396
7,4,3,23,0.9484,0.0514,0.09980000000000011,-1.8513000000000002,-1.7515,0.9484,0.9971657916058986
7,4,3,24,0.922,0.07795,0.13649999999999984,-2.1632,-2.0267,0.922,0.9950624029215976
7,4,3,25,0.99985,0.0001,0.40679999999999983,-2.1146,-1.7078,0.99985,0.9999613402061855
7,4,3,26,0.9997,0.00015,0.19500000000000006,-1.4728999999999999,-1.2778999999999998,0.9997,0.999944748455428
7,4,3,27,0.99975,0.0002,0.14500000000000002,-2.638,-2.493,0.99975,0.9999760519332829
7,4,3,28,0.9652,0.02665,0.07769999999999988,-2.0591,-1.9814,0.9652,0.9981866980719734
7,4,3,29,0.8605,0.1395,0.05840000000000023,-2.0501,-1.9916999999999998,0.1395,0.9754874396370908
7,4,3,30,0.7502,0.24965,0.023599999999999843,-1.6945999999999999,-1.671,0.24965,0.989485999645934
7,4,3,31,0.75465,0.24485,0.0686,-1.6456,-1.577,0.75465,0.9895181696645601
7,4,3,32,0.9998,0.0001,0.5514999999999999,-1.8234,-1.2719,0.9998,0.9999272979050126
7,4,3,33,0.99995,5e-05,0.19220000000000015,-2.035,-1.8428,0.99995,0.9999952776412775
7,4,3,34,0.9674,0.03255,0.026699999999999946,-2.035,-2.0083,0.9674,0.9995544742014741
7,4,3,35,0.9971,0.0025,0.12619999999999987,-2.8592,-2.733,0.9971,0.9997588206491327
7,4,3,36,0.99945,0.00045,0.10519999999999996,-1.5023,-1.3971,0.99945,0.9999509618584835
7,4,3,37,0.99995,5e-05,0.27269999999999994,-1.8573,-1.5846,0.99995,0.9999926586981102
7,4,3,39,1.0,0.0,0.23320000000000007,-1.8538000000000001,-1.6206,1.0,0.9999999999999999
7,4,3,40,0.9999,5e-05,0.5264000000000002,-3.0981,-2.5717,0.9999,0.999975673800071
7,4,3,41,0.9985,0.00105,0.03410000000000002,-1.4043999999999999,-1.3702999999999999,0.9985,0.9999200655084023
7,4,3,42,0.99805,0.0019,0.5080000000000005,-2.5817,-2.0736999999999997,0.99805,0.9992527055815935
7,4,3,44,0.99995,5e-05,0.2098,-1.3882,-1.1784000000000001,0.99995,0.9999909811266389
7,4,3,46,0.99985,0.0001,0.1418999999999997,-1.4051999999999998,-1.2633,0.99985,0.9999786258183888
7,4,3,47,0.6439,0.35565,0.09870000000000001,-1.1051,-1.0064,0.6439,0.9681773323681114
7,4,3,48,0.9973,0.00205,0.2674000000000001,-1.9516,-1.6842,0.9973,0.9995337082393934
7,4,3,49,0.99985,0.00015,0.37060000000000004,-1.6061,-1.2355,0.99985,0.999965388207459
7,4,3,50,0.99985,0.0001,0.29389999999999983,-2.1919999999999997,-1.8981,0.99985,0.9999486701642335
7,4,3,51,0.99995,5e-05,0.17869999999999986,-1.5225,-1.3438,0.99995,0.9999941313628901
7,4,3,53,0.97595,0.0205,0.022700000000000164,-1.0072,-0.9844999999999999,0.97595,0.9992293238681492
7,4,3,54,1.0,0.0,0.1722999999999999,-1.916,-1.7437,1.0,1.0
7,4,3,55,0.8224,0.1776,0.06309999999999993,-1.3546999999999998,-1.2915999999999999,0.1776,0.9616937772200488
7,4,3,56,0.54255,0.45735,0.052000000000000046,-1.5746,-1.5226,0.54255,0.9848852915026038
7,4,3,58,0.9993,0.00035,0.6391,-2.6186000000000003,-1.9795000000000003,0.9993,0.9998033338425112
7,4,3,59,0.99295,0.0062,0.17389999999999994,-1.2727,-1.0988,0.99295,0.9990228058458396
7,4,3,60,0.9999,5e-05,0.15980000000000016,-1.8553000000000002,-1.6955,0.9999,0.9999767476957905
7,4,3,62,0.99995,5e-05,0.24029999999999974,-2.1898999999999997,-1.9496,0.99995,0.9999772569523724
7,4,3,63,0.99975,0.00015,0.09129999999999994,-1.5423,-1.451,0.99975,0.9999764799325682
7,4,3,64,0.99935,0.0006,0.04300000000000015,-2.3643,-2.3213,0.99935,0.9998603519011968
7,4,3,65,0.99975,0.00015,0.29559999999999986,-2.8832999999999998,-2.5877,0.99975,0.9999426265043525
7,4,3,66,0.9998,0.0002,0.2829999999999999,-1.9748999999999999,-1.6919,0.9998,0.9999681705402803
7,4,3,67,1.0,0.0,0.3397999999999999,-2.2472,-1.9074,1.0,1.0
7,4,3,68,0.94445,0.05505,0.06459999999999999,-2.2702,-2.2056,0.94445,0.998237703726544
7,4,3,69,0.99975,0.00025,0.3177000000000001,-1.7789000000000001,-1.4612,0.99975,0.9999135982910788
7,4,3,70,1.0,0.0,0.2663,-1.8474,-1.5811,1.0,1.0
7,4,3,72,1.0,0.0,0.4041000000000001,-2.4172000000000002,-2.0131,1.0,1.0
7,4,3,73,0.99995,5e-05,0.3794000000000004,-2.7972,-2.4177999999999997,0.99995,0.999991453953954
7,4,3,74,0.9543,0.0457,0.049200000000000355,-2.0569,-2.0077,0.9543,0.9989068792843601
7,4,3,75,0.9997,0.00015,0.25980000000000003,-2.2393,-1.9795,0.9997,0.9999268052516411
7,4,3,77,0.99885,0.00115,0.16179999999999994,-1.5438999999999998,-1.3820999999999999,0.99885,0.9998794805363042
7,4,3,78,0.9563,0.04345,0.1732999999999998,-1.9848,-1.8115,0.9563,0.9961756272672311
7,4,3,79,0.9514,0.0485,0.027800000000000047,-2.4154,-2.3876,0.9514,0.999409093731887
7,4,3,80,0.8715,0.12795,0.0803999999999998,-1.9230999999999998,-1.8427,0.8715,0.994376046487442
7,4,3,81,0.9997,0.00015,0.21870000000000012,-2.1195,-1.9007999999999998,0.9997,0.99992050955414
7,4,3,84,0.99995,5e-05,0.16010000000000013,-1.3854,-1.2252999999999998,0.99995,0.9999942218853761
7,4,3,85,0.99995,5e-05,0.36540000000000017,-2.5442,-2.1788,0.99995,0.9999906041191731
7,4,3,86,1.0,0.0,0.0625,-1.9758,-1.9133,1.0,1.0
7,4,3,87,1.0,0.0,0.24150000000000005,-1.485,-1.2435,1.0,1.0
7,4,3,88,0.9965,0.0035,0.20619999999999994,-2.1397,-1.9335,0.9965,0.9996627097256624
7,4,3,89,0.86295,0.13705,0.09989999999999988,-1.2927,-1.1928,0.86295,0.9894087607333489
7,4,3,90,1.0,0.0,0.14040000000000008,-1.1886,-1.0482,1.0,1.0
7,4,3,91,0.9999,0.0001,0.12250000000000005,-1.9265999999999999,-1.8040999999999998,0.9999,0.9999669521436727
7,4,3,92,0.9416,0.05835,0.02079999999999993,-2.1254,-2.1046,0.05835,0.990780406041216
7,4,3,93,0.99975,0.00025,0.20379999999999998,-1.596,-1.3922,0.99975,0.9999680764411026
7,4,3,96,0.99975,0.0002,0.32200000000000006,-1.9709,-1.6489,0.99975,0.9999588462123903
7,4,3,97,0.9622,0.0366,0.12090000000000001,-1.3555,-1.2346,0.9622,0.9965445481372187
7,4,3,98,0.9999,0.0001,0.31999999999999984,-2.5791,-2.2591,0.9999,0.9999875925710519
7,4,3,101,0.99985,0.0001,0.16730000000000023,-2.0391000000000004,-1.8718000000000001,0.99985,0.9999787504291111
7,4,3,103,0.99975,0.00025,0.1958000000000002,-1.8212000000000002,-1.6254,0.99975,0.9999724220294309
7,4,3,104,0.99995,5e-05,0.4205000000000001,-2.2404,-1.8199,0.99995,0.9999783230673094
7,4,3,105,0.99995,5e-05,0.2968000000000002,-1.9731,-1.6763,0.99995,0.9999776088388831
7,4,3,106,0.9571,0.04285,0.013100000000000112,-1.7989000000000002,-1.7858,0.04285,0.993011473678359
7,4,3,108,0.9995,0.00035,0.6151,-2.3115,-1.6964000000000001,0.9995,0.9998375254163963
7,4,3,109,0.9992,0.0006,0.19320000000000004,-1.9681,-1.7749,0.9992,0.9998703013058278
7,4,3,111,0.99885,0.0011,0.33279999999999976,-1.6602999999999999,-1.3275000000000001,0.99885,0.9997623290971513
7,4,3,112,0.99685,0.0031,0.0677000000000001,-1.8666,-1.7989,0.99685,0.9998687372763311
7,4,3,114,0.57705,0.42285,0.06619999999999981,-1.3352,-1.2690000000000001,0.57705,0.9790199146195326
7,4,3,116,0.99155,0.00825,0.01079999999999992,-1.5441999999999998,-1.5333999999999999,0.00825,0.9930600310840565
7,4,3,117,0.99965,0.00025,0.5311999999999997,-2.5443,-2.0131,0.99965,0.9998728785913611
7,4,3,118,0.99945,0.00035,0.21399999999999997,-3.261,-3.047,0.99945,0.9998690049064705
7,4,3,119,0.9991,0.00085,0.13110000000000022,-1.78,-1.6488999999999998,0.9991,0.9999214662921349
7,4,3,120,0.993,0.007,0.05920000000000014,-1.5659,-1.5067,0.993,0.9997353598569512
7,4,3,122,0.99905,0.00055,0.6993,-3.4946,-2.7953,0.99905,0.9997837248898301
7,4,3,123,0.9999,0.0001,0.43969999999999976,-1.9017999999999997,-1.4621,0.9999,0.999976879798086
7,4,3,124,0.99245,0.00755,0.12290000000000001,-1.8778000000000001,-1.7549000000000001,0.99245,0.9995058605815315
7,4,3,125,0.51915,0.48085,0.08630000000000004,-2.0,-1.9137,0.48085,0.9775986775000001
7,4,3,126,1.0,0.0,0.48260000000000014,-2.2,-1.7174,1.0,1.0
7,4,3,128,1.0,0.0,0.3602000000000003,-2.104,-1.7437999999999998,1.0,1.0
7,4,3,131,0.99995,5e-05,0.3753000000000002,-2.4369,-2.0616,0.99995,0.9999865423283679
7,4,3,132,1.0,0.0,0.09850000000000003,-1.3615,-1.263,1.0,1.0
7,4,3,133,0.9993,0.0007,0.16769999999999974,-2.1468,-1.9791,0.9993,0.9999453186137508
7,4,3,134,0.99975,0.0002,0.23570000000000002,-2.4235,-2.1878,0.99975,0.9999229440891272
7,4,3,135,0.99985,0.00015,0.18920000000000003,-1.8534,-1.6642,0.99985,0.9999846876011654
7,4,3,136,0.63955,0.3575,0.01539999999999997,-0.9348,-0.9194,0.63955,0.9936998716302953
7,4,3,137,1.0,0.0,0.39239999999999986,-2.6365,-2.2441,1.0,1.0
7,4,3,138,1.0,0.0,0.5017,-2.2396000000000003,-1.7379000000000002,1.0,1.0
7,4,3,141,0.8795,0.1205,0.08350000000000035,-1.7568000000000001,-1.6732999999999998,0.8795,0.9942726832877958
7,4,3,145,0.9996,0.00025,0.09650000000000003,-1.1369,-1.0404,0.9996,0.9999595171079252
7,4,3,147,0.99935,0.0005,0.10610000000000008,-1.7563,-1.6502,0.99935,0.9998791692763196
7,4,3,148,0.99975,0.0002,0.7130000000000001,-3.3166,-2.6036,0.99975,0.9999458843393836
7,4,3,149,1.0,0.0,0.28080000000000016,-1.8784,-1.5976,1.0,1.0
7,4,3,150,0.6232,0.3767,0.07820000000000027,-1.8873000000000002,-1.8091,0.3767,0.9741400969639167
7,4,3,151,0.9659,0.03355,0.030699999999999505,-2.3106999999999998,-2.2800000000000002,0.03355,0.9869363504565718
7,4,3,152,0.80475,0.19525,0.06030000000000002,-1.5206,-1.4603,0.19525,0.9680873175062475
7,4,3,153,0.97445,0.02545,0.027100000000000346,-2.2282,-2.2011,0.02545,0.9881083722287047
7,4,3,154,0.99935,0.00065,0.16820000000000013,-1.1899000000000002,-1.0217,0.99935,0.9999081183292713
7,4,3,155,0.9999,0.0001,0.47129999999999983,-2.666,-2.1947,0.9999,0.9999750862715678
7,4,3,156,1.0,0.0,0.13119999999999998,-1.1371,-1.0059,1.0,1.0
7,4,3,157,0.99995,5e-05,0.3810000000000002,-2.2189,-1.8378999999999999,0.99995,0.9999897764658164
7,4,3,158,1.0,0.0,0.13549999999999995,-1.8238,-1.6883000000000001,1.0,1.0
7,4,3,159,0.99895,0.00095,0.08529999999999993,-1.5026,-1.4173,0.99895,0.999934649940104
7,4,3,160,0.9999,0.0001,0.16090000000000004,-1.9089,-1.748,0.9999,0.9999644664466446
7,4,3,161,0.9998,0.00015,0.09650000000000003,-1.4431,-1.3466,0.9998,0.9999863488323748
7,4,3,162,1.0,0.0,0.4203000000000001,-2.0542000000000002,-1.6339000000000001,1.0,1.0
7,4,3,163,0.64015,0.3598,0.009599999999999831,-1.8064999999999998,-1.7969,0.64015,0.9980754912814837
7,4,3,165,0.98015,0.01975,0.057700000000000085,-2.4089,-2.3512,0.98015,0.9994936921416414
7,4,3,166,0.96255,0.03615,0.10720000000000018,-1.4508,-1.3436,0.96255,0.9972035084091534
7,4,3,167,0.99985,0.00015,0.08909999999999973,-2.5008,-2.4117,0.99985,0.9999781909788866
7,4,3,168,0.99985,0.0001,0.1262000000000003,-2.1316,-2.0054,0.99985,0.9999415087258398
7,4,3,169,0.9988,0.0012,0.1772999999999998,-1.6347999999999998,-1.4575,0.9988,0.9998698556398337
7,4,3,170,0.9988,0.0011,0.46909999999999985,-2.0763,-1.6072,0.9988,0.9997185570485961
7,4,3,171,0.98005,0.0199,0.1100000000000001,-1.7964,-1.6864,0.98005,0.9987667557336897
7,4,3,172,1.0,0.0,0.2547999999999999,-1.6696,-1.4148,1.0,1.0
7,4,3,173,0.9929,0.0071,0.15359999999999996,-2.4952,-2.3416,0.9929,0.9995629368387304
7,4,3,174,0.9997,0.00015,0.6301999999999994,-3.3210999999999995,-2.6909,0.9997,0.9999231384179941
7,4,3,175,0.98845,0.0114,0.6087000000000002,-2.2419000000000002,-1.6332,0.98845,0.9968596525268745
7,4,3,176,0.99975,0.00025,0.2373000000000003,-2.3294,-2.0921,0.99975,0.9999745320683437
7,4,3,177,0.9999,0.0001,0.42680000000000007,-2.251,-1.8241999999999998,0.9999,0.9999754109284761
7,4,3,179,0.9999,5e-05,0.26529999999999987,-2.5888999999999998,-2.3236,0.9999,0.9999761539650044
7,4,3,180,1.0,0.0,0.22429999999999994,-2.3333,-2.109,1.0,1.0
7,4,3,183,1.0,0.0,0.14470000000000005,-0.8963,-0.7515999999999999,1.0,1.0
7,4,3,184,0.99545,0.0021,0.08030000000000004,-1.1196,-1.0393,0.99545,0.9996442747409787
7,4,3,185,0.9999,0.0001,0.16419999999999968,-1.9449999999999998,-1.7808000000000002,0.9999,0.9999913367609253
7,4,3,186,0.96875,0.03125,0.0230999999999999,-1.9702,-1.9471,0.96875,0.9996336031874936
7,4,3,189,0.9922,0.00485,0.0824999999999998,-1.6013,-1.5188000000000001,0.9922,0.9994275151439455
7,4,3,190,1.0,0.0,0.33309999999999995,-2.2356,-1.9024999999999999,1.0,1.0
7,4,3,191,0.95735,0.0321,0.1278999999999999,-1.979,-1.8511000000000002,0.95735,0.9969696235472459
7,4,3,192,1.0,0.0,0.17999999999999994,-1.9376,-1.7576,1.0,1.0
7,4,3,193,0.9998,0.00015,0.09750000000000014,-1.7908000000000002,-1.6933,0.9998,0.9999723810587446
7,4,3,194,0.99995,5e-05,0.12930000000000064,-2.3120000000000003,-2.1826999999999996,0.99995,0.9999972037197231
7,4,3,195,0.50535,0.4588,0.09010000000000007,-1.2329,-1.1428,0.50535,0.9623816814015734
7,4,3,196,1.0,0.0,0.2529000000000001,-2.0634,-1.8105,1.0,1.0
7,4,3,197,0.80915,0.19085,0.015099999999999891,-1.4705,-1.4554,0.19085,0.9916911492689562
7,4,3,198,1.0,0.0,0.5044,-1.5635,-1.0591,1.0,1.0
7,4,3,199,0.9664,0.0336,0.05010000000000003,-1.5126,-1.4625,0.9664,0.9988871082903609
7,4,3,200,0.998,0.0011,0.9097,-3.8007999999999997,-2.8911,0.998,0.9994969743211957
7,4,3,202,1.0,0.0,0.4388000000000001,-2.2398000000000002,-1.8010000000000002,1.0,1.0
7,4,3,204,0.99985,0.00015,0.1584000000000001,-1.5493000000000001,-1.3909,0.99985,0.9999846640418254
7,4,3,205,0.6609,0.2422,0.02210000000000001,-2.2323,-2.2102,0.6609,0.9938787707745375
7,4,3,206,0.99585,0.00245,0.46709999999999985,-2.1033,-1.6362,0.99585,0.9988204749679075
7,4,3,208,0.68065,0.3191,0.05580000000000007,-1.8927,-1.8369,0.68065,0.9887237966925556
7,4,3,209,0.6145,0.3855,0.01200000000000001,-1.3676000000000001,-1.3556000000000001,0.3855,0.9946080725358292
7,4,3,210,0.99995,5e-05,0.23330000000000006,-1.6385,-1.4052,0.99995,0.999992880683552
7,4,3,211,0.7324,0.26715,0.008299999999999974,-1.8680999999999999,-1.8598,0.26715,0.9967092741287941
7,4,3,213,0.9848,0.0138,0.030299999999999994,-1.952,-1.9217,0.9848,0.9995311808401639
7,4,3,214,0.99705,0.0025,0.14320000000000022,-1.5495,-1.4062999999999999,0.99705,0.9996747725072604
7,4,3,215,0.99815,0.0016,0.8034000000000003,-2.7129000000000003,-1.9095,0.99815,0.9994381326256037
7,4,3,216,0.99975,0.00025,0.3134000000000001,-2.1485000000000003,-1.8351000000000002,0.99975,0.9999635326972307
7,4,3,218,0.9992,0.0006,0.15079999999999982,-1.6058,-1.455,0.9992,0.9999076846431686
7,4,3,219,0.99965,0.00025,0.22999999999999998,-1.8616,-1.6316,0.99965,0.9998836216158142
7,4,3,221,0.96925,0.03055,0.014499999999999957,-1.1487,-1.1342,0.96925,0.9995901323234962
7,4,3,222,0.9998,0.0002,0.17989999999999995,-1.8058,-1.6259000000000001,0.9998,0.9999708051832983
7,4,3,223,1.0,0.0,0.08410000000000029,-2.5335,-2.4494,1.0,1.0
7,4,3,224,0.99995,5e-05,0.5394999999999999,-2.8093,-2.2698,0.99995,0.9999823212188089
7,4,3,225,0.99955,0.00045,0.2567999999999997,-1.7313999999999998,-1.4746000000000001,0.99955,0.9999332563243618
7,4,3,226,0.82235,0.1776,0.04039999999999999,-1.2111,-1.1707,0.82235,0.9940666666666665
7,4,3,228,0.6034,0.3875,0.03259999999999996,-1.6299,-1.5973,0.3875,0.9871334253635191
7,4,3,229,0.99995,5e-05,0.2547999999999999,-2.1461,-1.8913000000000002,0.99995,0.9999940636503426
7,4,3,230,0.6597,0.3401,0.006800000000000139,-2.4859999999999998,-2.4791999999999996,0.6597,0.9990142578439261
7,4,3,231,0.8092,0.1906,0.060499999999999776,-2.1673,-2.1068000000000002,0.1906,0.9773356365062522
7,4,3,232,1.0,0.0,0.21699999999999986,-1.825,-1.608,1.0,1.0
7,4,3,233,0.99825,0.00155,0.5049000000000001,-2.7838,-2.2788999999999997,0.99825,0.9995315521948415
7,4,3,234,0.51065,0.48935,0.041999999999999815,-1.8279999999999998,-1.786,0.48935,0.9882673413566742
7,4,3,235,0.85715,0.14285,0.058399999999999785,-2.2479,-2.1895000000000002,0.14285,0.9777314115396595
7,4,3,236,0.99985,5e-05,0.07739999999999991,-1.9376,-1.8602,0.99985,0.9999665462427746
7,4,3,237,0.85045,0.14875,0.008399999999999963,-1.7505000000000002,-1.7421000000000002,0.14875,0.9737651042559271
7,4,3,238,1.0,0.0,0.1745000000000001,-2.2896,-2.1151,1.0,1.0
7,4,3,239,0.99995,5e-05,0.34020000000000006,-1.8717,-1.5314999999999999,0.99995,0.9999893171982689
7,4,3,240,0.999,0.00055,0.21289999999999987,-3.2276,-3.0147,0.999,0.9997578479365474
7,4,3,241,1.0,0.0,0.13779999999999992,-1.7799,-1.6421000000000001,1.0,1.0
7,4,3,242,1.0,0.0,0.6641999999999999,-1.787,-1.1228,1.0,1.0
7,4,3,243,0.99995,5e-05,0.4150999999999998,-2.1386,-1.7235,0.99995,0.9999901103525672
7,4,3,244,0.7883,0.2115,0.09489999999999976,-1.6994999999999998,-1.6046,0.7883,0.986100394233598
7,4,3,245,0.9939,0.0059,0.03270000000000017,-2.1822,-2.1494999999999997,0.9939,0.9998409724131613
7,4,3,247,1.0,0.0,0.3416000000000001,-2.0844,-1.7428,1.0,1.0
7,4,3,248,0.4505,0.24525,0.008200000000000207,-1.0954000000000002,-1.0872,0.0515,0.9617660443673544
7,4,3,249,0.9296,0.0704,0.03420000000000001,-1.8061,-1.7719,0.9296,0.9986669176679033
7,4,3,250,0.99965,0.00035,0.13680000000000003,-1.4642,-1.3274,0.99965,0.9999400491736102
7,4,3,252,0.99935,0.0006,0.28370000000000006,-2.6095,-2.3258,0.99935,0.999790277831002
7,4,3,253,0.9997,0.0002,0.133,-2.1109,-1.9779,0.9997,0.9999056705670569
7,4,3,254,0.9998,0.00015,0.21039999999999992,-2.417,-2.2066,0.9998,0.9999382023169217
7,4,3,255,0.7938,0.19425,0.03320000000000012,-1.4789,-1.4457,0.7938,0.9874397457569816
7,4,3,256,0.99935,0.0006,0.09649999999999981,-1.634,-1.5375,0.99935,0.9999590146878825
7,4,3,257,0.9979,0.00205,0.02200000000000024,-1.5068000000000001,-1.4848,0.9979,0.9998417241837005
7,4,3,258,0.99995,5e-05,0.24239999999999995,-1.5518,-1.3094000000000001,0.99995,0.9999916774068824
7,4,3,259,0.99995,5e-05,0.20730000000000004,-1.9211,-1.7138,0.99995,0.9999695669147883
7,4,3,260,0.88425,0.10335,0.08769999999999989,-1.7332999999999998,-1.6456,0.88425,0.9925767293601799
7,4,3,261,0.9978,0.00215,0.42700000000000005,-1.7202000000000002,-1.2932000000000001,0.9978,0.999453447273573
7,4,3,262,0.9949,0.0034,0.353,-1.784,-1.431,0.9949,0.9989650924887893
7,4,3,263,0.9991,0.00055,0.1021999999999994,-2.6997999999999998,-2.5976000000000004,0.9991,0.9998644103266909
7,4,3,264,0.9988,0.0006,0.16910000000000025,-1.5173,-1.3481999999999998,0.9988,0.9998028834113226
7,4,3,265,0.78,0.22,0.008599999999999497,-2.0263999999999998,-2.0178000000000003,0.78,0.9990663245163839
7,4,3,266,0.9982,0.00165,0.12070000000000003,-1.5907,-1.47,0.9982,0.9998435248632677
7,4,3,267,0.99985,0.00015,0.30100000000000016,-2.0281000000000002,-1.7271,0.99985,0.9999592845520437
7,4,3,268,0.99955,0.00045,0.18679999999999986,-1.7149999999999999,-1.5282,0.99955,0.9999509854227404
7,4,3,269,0.99985,0.0001,0.04459999999999997,-1.5888,-1.5442,0.99985,0.9999791540785498
7,4,3,270,0.9919,0.0081,0.10470000000000002,-1.7842,-1.6795,0.9919,0.9995246777267123
7,4,3,273,0.8767,0.12325,0.04180000000000006,-1.4591,-1.4173,0.8767,0.9964506133918167
